Entity;Code;Day;residential
Mozambique;MOZ;13.07.2020;8.571
Mozambique;MOZ;14.07.2020;8.429
Mozambique;MOZ;15.07.2020;8.571
Mozambique;MOZ;16.07.2020;8.571
Mozambique;MOZ;17.07.2020;8.571
Mozambique;MOZ;18.07.2020;8.429
Mozambique;MOZ;19.07.2020;8.429
Mozambique;MOZ;20.07.2020;8.429
Mozambique;MOZ;21.07.2020;8.429
Mozambique;MOZ;22.07.2020;8.143
Mozambique;MOZ;23.07.2020;7.857
Mozambique;MOZ;24.07.2020;7.714
Mozambique;MOZ;25.07.2020;7.571
Mozambique;MOZ;26.07.2020;7.714
Mozambique;MOZ;27.07.2020;7.714
Mozambique;MOZ;28.07.2020;7.714
Mozambique;MOZ;29.07.2020;7.714
Mozambique;MOZ;30.07.2020;7.714
Mozambique;MOZ;31.07.2020;7.571
Mozambique;MOZ;01.08.2020;7.429
Mozambique;MOZ;02.08.2020;7.143
Mozambique;MOZ;03.08.2020;7
Mozambique;MOZ;04.08.2020;6.857
Mozambique;MOZ;05.08.2020;6.714
Mozambique;MOZ;06.08.2020;6.571
Mozambique;MOZ;07.08.2020;6.429
Mozambique;MOZ;08.08.2020;6.429
Mozambique;MOZ;09.08.2020;6.286
Mozambique;MOZ;10.08.2020;6.143
Mozambique;MOZ;11.08.2020;6
Mozambique;MOZ;12.08.2020;5.857
Mozambique;MOZ;13.08.2020;5.857
Mozambique;MOZ;14.08.2020;5.714
Mozambique;MOZ;15.08.2020;5.571
Mozambique;MOZ;16.08.2020;5.571
Mozambique;MOZ;17.08.2020;5.571
Mozambique;MOZ;18.08.2020;5.429
Mozambique;MOZ;19.08.2020;5.429
Mozambique;MOZ;20.08.2020;5.429
Mozambique;MOZ;21.08.2020;5.571
Mozambique;MOZ;22.08.2020;5.571
Mozambique;MOZ;23.08.2020;5.429
Mozambique;MOZ;24.08.2020;5.286
Mozambique;MOZ;25.08.2020;5.286
Mozambique;MOZ;26.08.2020;5.143
Mozambique;MOZ;27.08.2020;5
Mozambique;MOZ;28.08.2020;4.714
Mozambique;MOZ;29.08.2020;4.571
Mozambique;MOZ;30.08.2020;4.714
Mozambique;MOZ;31.08.2020;5
Mozambique;MOZ;01.09.2020;5.286
Mozambique;MOZ;02.09.2020;5.571
Mozambique;MOZ;03.09.2020;5.714
Mozambique;MOZ;04.09.2020;6
Mozambique;MOZ;05.09.2020;6.143
Mozambique;MOZ;06.09.2020;6
Mozambique;MOZ;07.09.2020;7.143
Mozambique;MOZ;08.09.2020;6.857
Mozambique;MOZ;09.09.2020;6.857
Mozambique;MOZ;10.09.2020;6.857
Mozambique;MOZ;11.09.2020;7
Mozambique;MOZ;12.09.2020;7.286
Mozambique;MOZ;13.09.2020;7.571
Mozambique;MOZ;14.09.2020;6.571
Mozambique;MOZ;15.09.2020;7
Mozambique;MOZ;16.09.2020;7.143
Mozambique;MOZ;17.09.2020;7.429
Mozambique;MOZ;18.09.2020;7.571
Mozambique;MOZ;19.09.2020;7.571
Mozambique;MOZ;20.09.2020;7.571
Mozambique;MOZ;21.09.2020;7.571
Mozambique;MOZ;22.09.2020;7.429
Mozambique;MOZ;23.09.2020;7.286
Mozambique;MOZ;24.09.2020;6.429
Mozambique;MOZ;25.09.2020;7.143
Mozambique;MOZ;26.09.2020;7
Mozambique;MOZ;27.09.2020;7
Mozambique;MOZ;28.09.2020;6.857
Mozambique;MOZ;29.09.2020;6.857
Mozambique;MOZ;30.09.2020;6.571
Mozambique;MOZ;01.10.2020;6.429
Mozambique;MOZ;02.10.2020;4.857
Mozambique;MOZ;03.10.2020;4.286
Mozambique;MOZ;04.10.2020;3.429
Mozambique;MOZ;05.10.2020;4
Mozambique;MOZ;06.10.2020;3
Mozambique;MOZ;07.10.2020;2.571
Mozambique;MOZ;08.10.2020;2.857
Mozambique;MOZ;09.10.2020;3.143
Mozambique;MOZ;10.10.2020;3.714
Mozambique;MOZ;11.10.2020;5
Mozambique;MOZ;12.10.2020;4.429
Mozambique;MOZ;13.10.2020;5
Mozambique;MOZ;14.10.2020;5.429
Mozambique;MOZ;15.10.2020;5.571
Mozambique;MOZ;16.10.2020;5.714
Mozambique;MOZ;17.10.2020;5.714
Mozambique;MOZ;18.10.2020;5.143
Mozambique;MOZ;19.10.2020;5
Mozambique;MOZ;20.10.2020;5.143
Mozambique;MOZ;21.10.2020;5.143
Mozambique;MOZ;22.10.2020;5
Mozambique;MOZ;23.10.2020;4.714
Mozambique;MOZ;24.10.2020;4.143
Mozambique;MOZ;25.10.2020;3.714
Mozambique;MOZ;26.10.2020;3.286
Mozambique;MOZ;27.10.2020;3
Mozambique;MOZ;28.10.2020;2.714
Mozambique;MOZ;29.10.2020;2.714
Mozambique;MOZ;30.10.2020;2.714
Mozambique;MOZ;31.10.2020;2.857
Mozambique;MOZ;01.11.2020;3.286
Mozambique;MOZ;02.11.2020;3.429
Mozambique;MOZ;03.11.2020;3.429
Mozambique;MOZ;04.11.2020;3.429
Mozambique;MOZ;05.11.2020;3.429
Mozambique;MOZ;06.11.2020;3.286
Mozambique;MOZ;07.11.2020;3.286
Mozambique;MOZ;08.11.2020;2.857
Mozambique;MOZ;09.11.2020;2.571
Mozambique;MOZ;10.11.2020;3.429
Mozambique;MOZ;11.11.2020;3.571
Mozambique;MOZ;12.11.2020;3.571
Mozambique;MOZ;13.11.2020;3.714
Mozambique;MOZ;14.11.2020;3.857
Mozambique;MOZ;15.11.2020;4
Mozambique;MOZ;16.11.2020;4.143
Mozambique;MOZ;17.11.2020;3.286
Mozambique;MOZ;18.11.2020;3.143
Mozambique;MOZ;19.11.2020;3.143
Mozambique;MOZ;20.11.2020;3
Mozambique;MOZ;21.11.2020;2.857
Mozambique;MOZ;22.11.2020;2.857
Mozambique;MOZ;23.11.2020;2.857
Mozambique;MOZ;24.11.2020;2.714
Mozambique;MOZ;25.11.2020;2.714
Mozambique;MOZ;26.11.2020;2.429
Mozambique;MOZ;27.11.2020;2.286
Mozambique;MOZ;28.11.2020;2
Mozambique;MOZ;29.11.2020;1.857
Mozambique;MOZ;30.11.2020;1.714
Mozambique;MOZ;01.12.2020;1.714
Mozambique;MOZ;02.12.2020;1.429
Mozambique;MOZ;03.12.2020;1.571
Mozambique;MOZ;04.12.2020;1.571
Mozambique;MOZ;05.12.2020;2
Mozambique;MOZ;06.12.2020;2.143
Mozambique;MOZ;07.12.2020;2.143
Mozambique;MOZ;08.12.2020;2.143
Mozambique;MOZ;09.12.2020;2.429
Mozambique;MOZ;10.12.2020;2.714
Mozambique;MOZ;11.12.2020;3.143
Mozambique;MOZ;12.12.2020;3.286
Mozambique;MOZ;13.12.2020;3.571
Mozambique;MOZ;14.12.2020;4
Mozambique;MOZ;15.12.2020;4.429
Mozambique;MOZ;16.12.2020;4.714
Mozambique;MOZ;17.12.2020;4.714
Mozambique;MOZ;18.12.2020;4.571
Mozambique;MOZ;19.12.2020;4.286
Mozambique;MOZ;20.12.2020;4.143
Mozambique;MOZ;21.12.2020;3.857
Mozambique;MOZ;22.12.2020;3.429
Mozambique;MOZ;23.12.2020;3
Mozambique;MOZ;24.12.2020;3.429
Mozambique;MOZ;25.12.2020;4.857
Mozambique;MOZ;26.12.2020;5.429
Mozambique;MOZ;27.12.2020;5.571
Mozambique;MOZ;28.12.2020;6
Mozambique;MOZ;29.12.2020;6.429
Mozambique;MOZ;30.12.2020;7
Mozambique;MOZ;31.12.2020;6.571
Mozambique;MOZ;01.01.2021;6.857
Mozambique;MOZ;02.01.2021;7.857
Mozambique;MOZ;03.01.2021;8.143
Mozambique;MOZ;04.01.2021;8.286
Mozambique;MOZ;05.01.2021;8.714
Mozambique;MOZ;06.01.2021;8.857
Mozambique;MOZ;07.01.2021;9.286
Mozambique;MOZ;08.01.2021;8
Mozambique;MOZ;09.01.2021;7
Mozambique;MOZ;10.01.2021;6.857
Mozambique;MOZ;11.01.2021;6.714
Mozambique;MOZ;12.01.2021;6.286
Mozambique;MOZ;13.01.2021;6
Mozambique;MOZ;14.01.2021;5.714
Mozambique;MOZ;15.01.2021;5.857
Mozambique;MOZ;16.01.2021;6.429
Mozambique;MOZ;17.01.2021;7.143
Mozambique;MOZ;18.01.2021;7.429
Mozambique;MOZ;19.01.2021;7.857
Mozambique;MOZ;20.01.2021;8.286
Mozambique;MOZ;21.01.2021;8.857
Mozambique;MOZ;22.01.2021;9.286
Mozambique;MOZ;23.01.2021;9.286
Mozambique;MOZ;24.01.2021;9.429
Mozambique;MOZ;25.01.2021;10.143
Mozambique;MOZ;26.01.2021;10.143
Mozambique;MOZ;27.01.2021;10
Mozambique;MOZ;28.01.2021;9.714
Mozambique;MOZ;29.01.2021;9.286
Mozambique;MOZ;30.01.2021;8.571
Mozambique;MOZ;31.01.2021;7.857
Mozambique;MOZ;01.02.2021;6.857
Mozambique;MOZ;02.02.2021;6.571
Mozambique;MOZ;03.02.2021;8.429
Mozambique;MOZ;04.02.2021;8.286
Mozambique;MOZ;05.02.2021;8.857
Mozambique;MOZ;06.02.2021;9.571
Mozambique;MOZ;07.02.2021;10.429
Mozambique;MOZ;08.02.2021;10.714
Mozambique;MOZ;09.02.2021;11.143
Mozambique;MOZ;10.02.2021;9.571
Mozambique;MOZ;11.02.2021;9.857
Mozambique;MOZ;12.02.2021;9.857
Mozambique;MOZ;13.02.2021;10.143
Mozambique;MOZ;14.02.2021;10
Mozambique;MOZ;15.02.2021;10.143
Mozambique;MOZ;16.02.2021;10.143
Mozambique;MOZ;17.02.2021;10.143
Mozambique;MOZ;18.02.2021;10
Mozambique;MOZ;19.02.2021;9.571
Mozambique;MOZ;20.02.2021;8.714
Mozambique;MOZ;21.02.2021;8.143
Mozambique;MOZ;22.02.2021;7.714
Mozambique;MOZ;23.02.2021;7.143
Mozambique;MOZ;24.02.2021;6.714
Mozambique;MOZ;25.02.2021;6.571
Mozambique;MOZ;26.02.2021;6.286
Mozambique;MOZ;27.02.2021;6
Mozambique;MOZ;28.02.2021;5.857
Mozambique;MOZ;01.03.2021;5.714
Mozambique;MOZ;02.03.2021;5.571
Mozambique;MOZ;03.03.2021;5.429
Mozambique;MOZ;04.03.2021;5.143
Mozambique;MOZ;05.03.2021;5
Mozambique;MOZ;06.03.2021;5
Mozambique;MOZ;07.03.2021;5
Mozambique;MOZ;08.03.2021;4.857
Mozambique;MOZ;09.03.2021;4.857
Mozambique;MOZ;10.03.2021;4.714
Mozambique;MOZ;11.03.2021;4.714
Mozambique;MOZ;12.03.2021;4.571
Mozambique;MOZ;13.03.2021;4.429
Mozambique;MOZ;14.03.2021;4.143
Mozambique;MOZ;15.03.2021;4
Mozambique;MOZ;16.03.2021;3.857
Mozambique;MOZ;17.03.2021;3.714
Mozambique;MOZ;18.03.2021;3.429
Mozambique;MOZ;19.03.2021;2.857
Mozambique;MOZ;20.03.2021;2.714
Mozambique;MOZ;21.03.2021;2.714
Mozambique;MOZ;22.03.2021;2.571
Mozambique;MOZ;23.03.2021;2.286
Mozambique;MOZ;24.03.2021;2.143
Mozambique;MOZ;25.03.2021;2
Mozambique;MOZ;26.03.2021;2.143
Mozambique;MOZ;27.03.2021;1.857
Mozambique;MOZ;28.03.2021;1.857
Mozambique;MOZ;29.03.2021;1.714
Mozambique;MOZ;30.03.2021;1.714
Mozambique;MOZ;31.03.2021;1.571
Mozambique;MOZ;01.04.2021;1.286
Mozambique;MOZ;02.04.2021;2.857
Mozambique;MOZ;03.04.2021;3.286
Mozambique;MOZ;04.04.2021;3.143
Mozambique;MOZ;05.04.2021;3.143
Mozambique;MOZ;06.04.2021;2.857
Mozambique;MOZ;07.04.2021;4.286
Mozambique;MOZ;08.04.2021;4.429
Mozambique;MOZ;09.04.2021;3
Mozambique;MOZ;10.04.2021;2.857
Mozambique;MOZ;11.04.2021;3.143
Mozambique;MOZ;12.04.2021;3.286
Mozambique;MOZ;13.04.2021;3.714
Mozambique;MOZ;14.04.2021;2.429
Mozambique;MOZ;15.04.2021;2.571
Mozambique;MOZ;16.04.2021;2.571
Mozambique;MOZ;17.04.2021;2.857
Mozambique;MOZ;18.04.2021;2.857
Mozambique;MOZ;19.04.2021;2.857
Mozambique;MOZ;20.04.2021;2.857
Mozambique;MOZ;21.04.2021;2.857
Mozambique;MOZ;22.04.2021;2.714
Mozambique;MOZ;23.04.2021;2.857
Mozambique;MOZ;24.04.2021;2.429
Mozambique;MOZ;25.04.2021;2.286
Mozambique;MOZ;26.04.2021;2.143
Mozambique;MOZ;27.04.2021;1.857
Mozambique;MOZ;28.04.2021;1.714
Mozambique;MOZ;29.04.2021;1.714
Mozambique;MOZ;30.04.2021;1.143
Mozambique;MOZ;01.05.2021;1.857
Mozambique;MOZ;02.05.2021;1.714
Mozambique;MOZ;03.05.2021;1.714
Mozambique;MOZ;04.05.2021;1.714
Mozambique;MOZ;05.05.2021;1.571
Mozambique;MOZ;06.05.2021;1.571
Mozambique;MOZ;07.05.2021;1.857
Mozambique;MOZ;08.05.2021;1.143
Mozambique;MOZ;09.05.2021;1.143
Mozambique;MOZ;10.05.2021;1
Mozambique;MOZ;11.05.2021;1
Mozambique;MOZ;12.05.2021;1.143
Mozambique;MOZ;13.05.2021;1.143
Mozambique;MOZ;14.05.2021;1
Mozambique;MOZ;15.05.2021;1
Mozambique;MOZ;16.05.2021;0.857
Mozambique;MOZ;17.05.2021;0.857
Mozambique;MOZ;18.05.2021;0.857
Mozambique;MOZ;19.05.2021;0.857
Mozambique;MOZ;20.05.2021;0.857
Mozambique;MOZ;21.05.2021;0.571
Mozambique;MOZ;22.05.2021;0.429
Mozambique;MOZ;23.05.2021;0.429
Mozambique;MOZ;24.05.2021;0.429
Mozambique;MOZ;25.05.2021;0.143
Mozambique;MOZ;26.05.2021;-0.286
Mozambique;MOZ;27.05.2021;-0.714
Mozambique;MOZ;28.05.2021;-1
Mozambique;MOZ;29.05.2021;-1.571
Mozambique;MOZ;30.05.2021;-2.143
Mozambique;MOZ;31.05.2021;-2.571
Mozambique;MOZ;01.06.2021;-2.714
Mozambique;MOZ;02.06.2021;-2.857
Mozambique;MOZ;03.06.2021;-2.714
Mozambique;MOZ;04.06.2021;-2.429
Mozambique;MOZ;05.06.2021;-2
Mozambique;MOZ;06.06.2021;-1.714
Mozambique;MOZ;07.06.2021;-1.429
Mozambique;MOZ;08.06.2021;-1.429
Mozambique;MOZ;09.06.2021;-1.286
Mozambique;MOZ;10.06.2021;-1.429
Mozambique;MOZ;11.06.2021;-1.571
Mozambique;MOZ;12.06.2021;-1.714
Mozambique;MOZ;13.06.2021;-1.857
Mozambique;MOZ;14.06.2021;-2
Mozambique;MOZ;15.06.2021;-2
Mozambique;MOZ;16.06.2021;-2.143
Mozambique;MOZ;17.06.2021;-2.286
Mozambique;MOZ;18.06.2021;-2.286
Mozambique;MOZ;19.06.2021;-2.143
Mozambique;MOZ;20.06.2021;-2.143
Mozambique;MOZ;21.06.2021;-2.286
Mozambique;MOZ;22.06.2021;-2.286
Mozambique;MOZ;23.06.2021;-2.429
Mozambique;MOZ;24.06.2021;-2.857
Mozambique;MOZ;25.06.2021;-1.429
Mozambique;MOZ;26.06.2021;-1.429
Mozambique;MOZ;27.06.2021;-1.429
Mozambique;MOZ;28.06.2021;-1.429
Mozambique;MOZ;29.06.2021;-1.286
Mozambique;MOZ;30.06.2021;-1
Mozambique;MOZ;01.07.2021;-0.286
Mozambique;MOZ;02.07.2021;-1.429
Mozambique;MOZ;03.07.2021;-1.286
Mozambique;MOZ;04.07.2021;-1
Mozambique;MOZ;05.07.2021;-0.714
Mozambique;MOZ;06.07.2021;-0.429
Mozambique;MOZ;07.07.2021;-0.143
Mozambique;MOZ;08.07.2021;0
Mozambique;MOZ;09.07.2021;0.286
Mozambique;MOZ;10.07.2021;0.571
Mozambique;MOZ;11.07.2021;0.714
Mozambique;MOZ;12.07.2021;1
Mozambique;MOZ;13.07.2021;1.143
Mozambique;MOZ;14.07.2021;1.429
Mozambique;MOZ;15.07.2021;1.857
Mozambique;MOZ;16.07.2021;2.143
Mozambique;MOZ;17.07.2021;2.571
Mozambique;MOZ;18.07.2021;3.286
Mozambique;MOZ;19.07.2021;3.857
Mozambique;MOZ;20.07.2021;4.429
Mozambique;MOZ;21.07.2021;4.857
Mozambique;MOZ;22.07.2021;5.143
Mozambique;MOZ;23.07.2021;5.429
Mozambique;MOZ;24.07.2021;5.429
Mozambique;MOZ;25.07.2021;5.286
Mozambique;MOZ;26.07.2021;5.286
Mozambique;MOZ;27.07.2021;5.143
Mozambique;MOZ;28.07.2021;5
Mozambique;MOZ;29.07.2021;5
Mozambique;MOZ;30.07.2021;4.857
Mozambique;MOZ;31.07.2021;4.571
Mozambique;MOZ;01.08.2021;4.286
Mozambique;MOZ;02.08.2021;4.143
Mozambique;MOZ;03.08.2021;4.143
Mozambique;MOZ;04.08.2021;4
Mozambique;MOZ;05.08.2021;3.857
Mozambique;MOZ;06.08.2021;3.714
Mozambique;MOZ;07.08.2021;3.714
Mozambique;MOZ;08.08.2021;3.714
Mozambique;MOZ;09.08.2021;3.571
Mozambique;MOZ;10.08.2021;3.571
Mozambique;MOZ;11.08.2021;3.714
Mozambique;MOZ;12.08.2021;3.714
Mozambique;MOZ;13.08.2021;4
Mozambique;MOZ;14.08.2021;4.286
Mozambique;MOZ;15.08.2021;4.429
Mozambique;MOZ;16.08.2021;4.429
Mozambique;MOZ;17.08.2021;4.286
Mozambique;MOZ;18.08.2021;4.286
Mozambique;MOZ;19.08.2021;4.143
Mozambique;MOZ;20.08.2021;4
Mozambique;MOZ;21.08.2021;3.571
Mozambique;MOZ;22.08.2021;3.429
Mozambique;MOZ;23.08.2021;3.286
Mozambique;MOZ;24.08.2021;3
Mozambique;MOZ;25.08.2021;2.714
Mozambique;MOZ;26.08.2021;2.714
Mozambique;MOZ;27.08.2021;2.429
Mozambique;MOZ;28.08.2021;2.429
Mozambique;MOZ;29.08.2021;2.429
Mozambique;MOZ;30.08.2021;2.286
Mozambique;MOZ;31.08.2021;2.143
Mozambique;MOZ;01.09.2021;1.857
Mozambique;MOZ;02.09.2021;1.429
Mozambique;MOZ;03.09.2021;1
Mozambique;MOZ;04.09.2021;0.714
Mozambique;MOZ;05.09.2021;0.286
Mozambique;MOZ;06.09.2021;-0.143
Mozambique;MOZ;07.09.2021;1.714
Mozambique;MOZ;08.09.2021;1.571
Mozambique;MOZ;09.09.2021;1.571
Mozambique;MOZ;10.09.2021;1.571
Mozambique;MOZ;11.09.2021;1.714
Mozambique;MOZ;12.09.2021;1.857
Mozambique;MOZ;13.09.2021;1.857
Mozambique;MOZ;14.09.2021;-0.286
Mozambique;MOZ;15.09.2021;-0.286
Mozambique;MOZ;16.09.2021;-0.286
Mozambique;MOZ;17.09.2021;-0.286
Mozambique;MOZ;18.09.2021;-0.286
Mozambique;MOZ;19.09.2021;-0.286
Mozambique;MOZ;20.09.2021;-0.143
Mozambique;MOZ;21.09.2021;0.143
Mozambique;MOZ;22.09.2021;0.143
Mozambique;MOZ;23.09.2021;-0.143
Mozambique;MOZ;24.09.2021;-0.571
Mozambique;MOZ;25.09.2021;-0.571
Mozambique;MOZ;26.09.2021;-1.143
Mozambique;MOZ;27.09.2021;-1.429
Mozambique;MOZ;28.09.2021;-2
Mozambique;MOZ;29.09.2021;-2.286
Mozambique;MOZ;30.09.2021;-2.286
Mozambique;MOZ;01.10.2021;-2.429
Mozambique;MOZ;02.10.2021;-3.143
Mozambique;MOZ;03.10.2021;-2.857
Mozambique;MOZ;04.10.2021;-1.143
Mozambique;MOZ;05.10.2021;-1.143
Mozambique;MOZ;06.10.2021;-1.143
Mozambique;MOZ;07.10.2021;-1.143
Mozambique;MOZ;08.10.2021;-0.857
Mozambique;MOZ;09.10.2021;-0.571
Mozambique;MOZ;10.10.2021;-0.286
Mozambique;MOZ;11.10.2021;-1.857
Mozambique;MOZ;12.10.2021;-1.429
Mozambique;MOZ;13.10.2021;-1.429
Mozambique;MOZ;14.10.2021;-1.429
Mozambique;MOZ;15.10.2021;-1.429
Mozambique;MOZ;16.10.2021;-1.429
Mozambique;MOZ;17.10.2021;-1.429
Mozambique;MOZ;18.10.2021;-1.286
Mozambique;MOZ;19.10.2021;-1.429
Mozambique;MOZ;20.10.2021;-1.429
Mozambique;MOZ;21.10.2021;-1.571
Mozambique;MOZ;22.10.2021;-1.857
Mozambique;MOZ;23.10.2021;-2
Mozambique;MOZ;24.10.2021;-2.286
Mozambique;MOZ;25.10.2021;-2.286
Mozambique;MOZ;26.10.2021;-2.429
Mozambique;MOZ;27.10.2021;-2.571
Mozambique;MOZ;28.10.2021;-2.714
Mozambique;MOZ;29.10.2021;-2.857
Mozambique;MOZ;30.10.2021;-3
Mozambique;MOZ;31.10.2021;-3.429
Mozambique;MOZ;01.11.2021;-3.857
Mozambique;MOZ;02.11.2021;-4
Mozambique;MOZ;03.11.2021;-4
Mozambique;MOZ;04.11.2021;-4
Mozambique;MOZ;05.11.2021;-3.857
Mozambique;MOZ;06.11.2021;-3.857
Mozambique;MOZ;07.11.2021;-3.857
Mozambique;MOZ;08.11.2021;-3.857
Mozambique;MOZ;09.11.2021;-4
Mozambique;MOZ;10.11.2021;-3
Mozambique;MOZ;11.11.2021;-3
Mozambique;MOZ;12.11.2021;-3
Mozambique;MOZ;13.11.2021;-2.571
Mozambique;MOZ;14.11.2021;-2.429
Mozambique;MOZ;15.11.2021;-2.286
Mozambique;MOZ;16.11.2021;-2.143
Mozambique;MOZ;17.11.2021;-3.143
Mozambique;MOZ;18.11.2021;-3
Mozambique;MOZ;19.11.2021;-3
Mozambique;MOZ;20.11.2021;-3.286
Mozambique;MOZ;21.11.2021;-3.143
Mozambique;MOZ;22.11.2021;-3
Mozambique;MOZ;23.11.2021;-2.857
Mozambique;MOZ;24.11.2021;-2.857
Mozambique;MOZ;25.11.2021;-3
Mozambique;MOZ;26.11.2021;-3
Mozambique;MOZ;27.11.2021;-3.286
Mozambique;MOZ;28.11.2021;-3.714
Mozambique;MOZ;29.11.2021;-3.857
Mozambique;MOZ;30.11.2021;-4
Mozambique;MOZ;01.12.2021;-4
Mozambique;MOZ;02.12.2021;-4
Mozambique;MOZ;03.12.2021;-3.857
Mozambique;MOZ;04.12.2021;-3.714
Mozambique;MOZ;05.12.2021;-3.571
Mozambique;MOZ;06.12.2021;-3.571
Mozambique;MOZ;07.12.2021;-3.429
Mozambique;MOZ;08.12.2021;-3.286
Mozambique;MOZ;09.12.2021;-3
Mozambique;MOZ;10.12.2021;-3
Mozambique;MOZ;11.12.2021;-2.857
Mozambique;MOZ;12.12.2021;-2.714
Mozambique;MOZ;13.12.2021;-2.429
Mozambique;MOZ;14.12.2021;-2.286
Mozambique;MOZ;15.12.2021;-2.286
Mozambique;MOZ;16.12.2021;-2
Mozambique;MOZ;17.12.2021;-1.571
Mozambique;MOZ;18.12.2021;-1.429
Mozambique;MOZ;19.12.2021;-1.286
Mozambique;MOZ;20.12.2021;-1.286
Mozambique;MOZ;21.12.2021;-1.286
Mozambique;MOZ;22.12.2021;-1.286
Mozambique;MOZ;23.12.2021;-1.714
Mozambique;MOZ;24.12.2021;-0.857
Mozambique;MOZ;25.12.2021;0
Mozambique;MOZ;26.12.2021;0.429
Mozambique;MOZ;27.12.2021;1
Mozambique;MOZ;28.12.2021;1.571
Mozambique;MOZ;29.12.2021;2.286
Mozambique;MOZ;30.12.2021;2.714
Mozambique;MOZ;31.12.2021;2.429
Mozambique;MOZ;01.01.2022;2.857
Mozambique;MOZ;02.01.2022;2.714
Mozambique;MOZ;03.01.2022;2.857
Mozambique;MOZ;04.01.2022;3.143
Mozambique;MOZ;05.01.2022;3.286
Mozambique;MOZ;06.01.2022;3.857
Mozambique;MOZ;07.01.2022;3.857
Mozambique;MOZ;08.01.2022;3.143
Mozambique;MOZ;09.01.2022;3.286
Mozambique;MOZ;10.01.2022;2.857
Mozambique;MOZ;11.01.2022;2.429
Mozambique;MOZ;12.01.2022;2.286
Mozambique;MOZ;13.01.2022;2
Mozambique;MOZ;14.01.2022;1.714
Mozambique;MOZ;15.01.2022;1.857
Mozambique;MOZ;16.01.2022;2
Mozambique;MOZ;17.01.2022;2.286
Mozambique;MOZ;18.01.2022;2.429
Mozambique;MOZ;19.01.2022;2.571
Mozambique;MOZ;20.01.2022;2.714
Mozambique;MOZ;21.01.2022;2.857
Mozambique;MOZ;22.01.2022;3
Mozambique;MOZ;23.01.2022;3.286
Mozambique;MOZ;24.01.2022;3.571
Mozambique;MOZ;25.01.2022;3.857
Mozambique;MOZ;26.01.2022;3.714
Mozambique;MOZ;27.01.2022;3.714
Mozambique;MOZ;28.01.2022;3.571
Mozambique;MOZ;29.01.2022;3.286
Mozambique;MOZ;30.01.2022;3.571
Mozambique;MOZ;31.01.2022;3
Mozambique;MOZ;01.02.2022;2.429
Mozambique;MOZ;02.02.2022;1.857
Mozambique;MOZ;03.02.2022;3.286
Mozambique;MOZ;04.02.2022;3.429
Mozambique;MOZ;05.02.2022;3.714
Mozambique;MOZ;06.02.2022;3.429
Mozambique;MOZ;07.02.2022;3.429
Mozambique;MOZ;08.02.2022;3.571
Mozambique;MOZ;09.02.2022;4
Mozambique;MOZ;10.02.2022;2.429
Mozambique;MOZ;11.02.2022;2.286
Mozambique;MOZ;12.02.2022;2.143
Mozambique;MOZ;13.02.2022;2
Mozambique;MOZ;14.02.2022;2
Mozambique;MOZ;15.02.2022;2.286
Mozambique;MOZ;16.02.2022;2.571
Mozambique;MOZ;17.02.2022;2.714
Mozambique;MOZ;18.02.2022;2.714
Mozambique;MOZ;19.02.2022;2.857
Mozambique;MOZ;20.02.2022;2.857
Mozambique;MOZ;21.02.2022;3
Mozambique;MOZ;22.02.2022;2.571
Mozambique;MOZ;23.02.2022;2.429
Mozambique;MOZ;24.02.2022;2.286
Mozambique;MOZ;25.02.2022;2.429
Mozambique;MOZ;26.02.2022;2.286
Mozambique;MOZ;27.02.2022;2.286
